Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Revenue,Employees,Founded,Sic,Naics,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
Galloway Roofing,5553 W Waters Ave #311,Tampa,FL,33634,United States,(813) 441-3530,https://gallowayroofing.com/location/tampa/,sales@gallowayroofing.com,,Roofing contractor,"Galloway Roofing is a leading roofing service provider based in Englewood, Florida, specializing in high-quality residential and commercial roofing solutions. Their services include roof installation, repair, maintenance, and inspection, utilizing durable materials to enhance both the safety and aesthetic appeal of homes.",$10.8 M,33,2012,"17,176","23,238",https://www.linkedin.com/company/galloway-roofing-llc,https://www.facebook.com/OfficialGallowayRoofing,,https://www.instagram.com/gallowayroofing,,28.0268361,'-82.5366059,Gage,Hall,Service Technician,gage@gallowayroofing.com
Garcia Roofing Services,12470 Telecom Dr,Tampa,FL,33637,United States,(727) 634-8426,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.0587351,'-82.3786364,,,,
Gcgc Biz Construction Cbc#1265499,2021 N Lemans Blvd,Tampa,FL,33607,United States,(305) 992-9058,https://gcgcbiz.com/,michael@gcgcbiz.com,,"General contractor, Bathroom remodeler, Construction company, Kitchen remodeler","GCGC Design + Build is a Tampa Bay-based contractor specializing in commercial development, custom homes, and renovations with over 20 years of experience. They offer a comprehensive range of services from planning and architectural design to full construction management, ensuring projects are handled with quality and efficiency.",$2.0 M,7,,"65,653","53,531",https://www.linkedin.com/company/wix-com,https://www.facebook.com/GCGCBIZ,https://x.com/WixStudio,https://www.instagram.com/wix,https://www.youtube.com/user/Wix,27.9612672,'-82.5116534,Michael,Persaud,President,michael@gcgcbiz.com
Geco Roofing Inc.,5805 N 50th St,Tampa,FL,33610,United States,(813) 570-4363,https://www.gecoroofing.com/about-us/,david@gecoroofing.com,Unknown,Roofing contractor,"Professional roofing services for repairs, replacements, and new roof installations. Same-day appointments available. Call (888) 602-1585.",,,,,,,,,,,28.0011265,'-82.4013383,,,,
Gladiator Exteriors,2701 E Ellicott St,Tampa,FL,33610,United States,(813) 419-2656,https://gladiatorexteriorsfl.com/spring-deal,,,"Roofing contractor, Gutter service","Tampa Bays veteran-owned exterior contractor. Expert roofing, seamless gutter installation, fascia & soffit repair. Licensed CCC1337377, 5-star rated. Free estimates! Call (813) 419-2656.",,,,,,,,,,,27.9902662,'-82.4285962,,,,
Global Pro Roofing Llc,9041 Westchester Cir,Tampa,FL,33604,United States,(656) 227-0885,https://globalproroofingllc.com/,,,Roofing contractor,Roofing Solutions for Every Need,,,,,,,,,,,28.0316519,'-82.4556213,,,,
Gm Tile & Roofing Of Tampa,17432 Us-41,Lutz,FL,33549,United States,(813) 803-7333,,,,Roofing contractor,,,,,,,,,,,,28.1242014,'-82.4630652,,,,
Gmc Roofing Inc,,Tampa,FL,33684,United States,(813) 872-1593,,,,Roofing contractor,,,,,,,,,,,,28.0277033,'-82.4998463,,,,
Gold Roofs | Tampa Residential & Commercial Roofing Company,2507 W Fig St,Tampa,FL,33609,United States,(813) 600-5308,https://goldroofs.com/,,,Roofing contractor,"With 27 years of licensed roofing experience, Gold Roofs delivers expert roof repair, installation, and maintenance for Florida homes. Fast turnarounds, unmatched craftsmanship, and free inspections you can trust.",$4.9 M,1,2018,"17,176","23,238",,https://www.facebook.com/GoldRoofsTampa,,https://www.instagram.com/goldroofstampa,,27.9479096,'-82.4871131,,,,
"Gold Seal Roofing, Llc",8401 9th St N Suite F,St. Petersburg,FL,33702,United States,(813) 247-2450,https://www.goldsealroof.com/,richard@goldsealroof.com,Unknown,Roofing contractor,"Gold Seal Roofing is your trusted partner for top-quality roofing services that stand the test of time. With a wealth of experience and a dedicated team of professionals, we provide exceptional roofing solutions to residential and commercial clients across the region.",$7.7 M,0,2014,"17,176","23,238",https://www.linkedin.com/company/gold-seal-roofing-llc,https://www.facebook.com/people/Gold-Seal-Roofing-LLC/100063801030125,,https://www.instagram.com/Goldsealroof,https://www.youtube.com/channel/UCK7-qruPMQdXmBZGfG4633w,27.8488208,'-82.6465327,,,,
Goldenridge Roofing Contractor,7714 S Fitzgerald St,Tampa,FL,33616,United States,(484) 238-8180,,,,Roofing supply store,,,,,,,,,,,,27.8548417,'-82.5260019,,,,
Grand Span Roofing,4009 N 27th St,Tampa,FL,33610,United States,(704) 784-0967,,,,Roofing contractor,,,,,,,,,,,,27.9821267,'-82.4294141,,,,
Granite Halo Roofing Co,1730e E 7th Ave,Tampa,FL,33605,United States,(903) 280-3823,,,,"Roofing contractor, Roofing supply store",,,,,,,,,,,,27.9604741,'-82.439485,,,,
Gravity Systems Inc,5013 Tampa W Blvd,Tampa,FL,33634,United States,(813) 574-4334,,,,General contractor,,,,,,,,,,,,28.0182975,'-82.5285381,,,,
Green Frog Gutters,4522 W Village Dr,Tampa,FL,33624,United States,(813) 270-9460,https://greenfroggutters.com/,info@greenfroggutters.com,Unknown,Gutter cleaning service,"Need rain gutter installation in Tampa, FL? Green Frog Gutters provides reliable, affordable service. Contact us today for a free, no-obligation quote!",,,,,,,,,,,28.0728155,'-82.521674,,,,
Green Innovation Construction,8507 Sunstate St,Tampa,FL,33634,United States,(813) 488-6008,https://greeninnovationconstruction.com/,greeconstructionoffice@gmail.com,,"General contractor, Bathroom remodeler, Glass manufacturer, Glass shop, Kitchen remodeler, Mirror shop, Shower door shop, Tile contractor, Window supplier","Green Innovation Construction is a professional remodeling service company based in Tampa, specializing in both residential and commercial renovations. They provide a variety of customizable design options at great prices, aiming to meet the unique styles and budgets of their clients.",$7.6 M,15,2016,"15,152","23,236",,https://www.facebook.com/GreenInnovationConstruction,,https://www.instagram.com/greeninnovationconstruction,,28.0297924,'-82.5281181,,,,
Green Minority Contracting And Roofing,218 E Bearss Ave,Tampa,FL,33613,United States,(813) 618-6849,,,,Roofing contractor,,,,,,,,,,,,28.0895106,'-82.4589118,,,,
"Greentek Roofing & Solar, Llc",10220 Harney Rd,Thonotosassa,FL,33592,United States,(813) 333-1963,https://greentekroofing.com/,,,Roofing contractor,"Highly Decorated Residential & Commercial Roofing Company Serving the Tampa Bay Area
Things like honesty, perseverance, awareness, kindness, and generosity are not only core tenets for living a good life—they’re also the hallmarks of a good business.",,22,2017,,,https://www.linkedin.com/company/greentek-roofing,https://www.facebook.com/GreenTekRoofing,,https://www.instagram.com/greentekroofingandsolar_,https://www.youtube.com/@greentekroofingandsolar,28.0537055,'-82.3163822,,,,
Gsc Home Solutions Services,12812 Royal George Ave,Odessa,FL,33556,United States,(813) 585-0500,https://www.gschomesolutions.com/,,,Construction company,HOME | Gschomeremodelilng,,,,,,,,,https://www.instagram.com/gsc_home_solutions,,28.0994701,'-82.6436649,,,,
"Gsd Construction Services, Llc",2780 E Fowler Ave #532,Tampa,FL,33612,United States,(941) 545-7127,https://gsdconstruction.com/locations/tampa-florida/,claims@gsdconstruction.com,,Roofing contractor,"GSD Construction Services, LLC is a licensed and insured company specializing in storm damage repair and restoration services, primarily focusing on roofing, gutters, siding, and related applications. They cater to both residential and commercial clients across Florida and Illinois, with a strong reputation for quality workmanship backed by warranties.",$3.6 M,20,2021,"15,154","23,236",,https://www.facebook.com/GSD-Construction-Services-llc-1849293365322183,,,,28.0558012,'-82.4276522,Travis,Flowers,Mechanical Engineer,travis@gsdconstruction.com
Guardian Roofing Services,3336 S Dale Mabry Hwy,Tampa,FL,33629,United States,(727) 634-8366,,,,Roofing contractor,,,,,,,,,,,,27.9136152,'-82.5057718,,,,
Gulfeagle Supply,2900 E 7th Ave #100,Tampa,FL,33605,United States,(813) 636-9808,https://www.gulfeaglesupply.com/,help@gulfeaglesupply.com,,"Roofing supply store, Building materials market, Building materials store, Building materials supplier","Gulfeagle Supply is a leading distributor of roofing supplies and building products in the United States. We cater to both professional contractors and individual homeowners, offering a wide range of materials and services to support various construction projects.",$430 M,662,1973,"52,521","44,444",https://www.linkedin.com/company/gulfeagle-supply,https://www.facebook.com/GulfeagleSupply,,https://www.instagram.com/gulfeaglesupply,,27.9606557,'-82.4276569,Derick,Khan,,dkhan@gulfeaglesupply.com
Gulfshore Enterprises,5700 Memorial Hwy Suite 122,Tampa,FL,33615,United States,(813) 919-4285,https://www.gulfshoreenterprises.com/,,,General contractor,Gulfshore Enterprises,,,,,,,,,https://www.instagram.com/gulfshoreenterprises,,27.9812767,'-82.5654644,,,,
Gulfside Windows & Doors,13818 Wright Cir,Tampa,FL,33626,United States,(813) 773-3000,https://gulfsidewindowsandoors.com/,,,"Window installation service, Door supplier, Sunroom contractor, Window supplier","Veteran-owned Florida window and door installation specialists. Quality impact windows, entry & patio doors, sunrooms, shutters & hurricane screens. Free quote!",,,,,,,,,,,28.0619493,'-82.646685,,,,
Gutter Installation Tampa Express,620 E Twiggs St,Tampa,FL,33602,United States,(813) 694-8119,https://gutterinstallationtampaexpress.com/,info@gutterinstallationtampaexpress.com,Unknown,"Gutter cleaning service, Gutter service","Ready to upgrade your gutters? Contact Gutter Installation Tampa Express today for a inspection and fast, reliable service.",,,,,,https://www.linkedin.com/company/gutter-installation-tampa-express,,https://x.com/guttertampa,https://www.instagram.com/gutterinstallationtampaexpress,https://www.youtube.com/@GutterInstallationTampaExpress,27.950382,'-82.455537,,,,
Gutter Therapy,4503 S Gaines Rd,Tampa,FL,33611,United States,(813) 837-3820,https://www.guttertherapy.com/,bbeacham@guttertherapy.com,Unknown,"Gutter service, Contractor, Gutter cleaning service","At Gutter Therapy, our expertise lies in seamless gutter installation, gutter replacement, and the installation of gutter guards. Our commitment to quality and customer satisfaction sets us apart, ensuring that our clients receive top-notch service. We take pride in offering on-site custom measurements tailored to fit any home or building.",$5 M,1,2014,,,https://www.linkedin.com/company/gutter-therapy-llc,https://www.facebook.com/829059117115418,,https://www.instagram.com/guttertherapy,,27.9000335,'-82.5216912,Bill,Beacham,,bbeacham@guttertherapy.com
"H&r Roofing, Inc",4608 S 66th St,Tampa,FL,33619,United States,(813) 497-7780,https://www.hnrroofing.com/,,,Roofing contractor,"H&R Roofing, Inc – Building Confidence Overhead",,,,,,,,,,,27.9056255,'-82.3807339,,,,
Hammerleaf Roofer Expart,400 N Ashley Dr #702,Tampa,FL,33602,United States,,,,,Roofing contractor,,,,,,,,,,,,27.947567,'-82.4604093,,,,
Harbor Roofing,644 E Bloomingdale Ave,Brandon,FL,33511,United States,(813) 330-7022,https://harborroofing.com/,todd@harborroofing.com,,Roofing contractor,"Here at Harbor Roofing we have a stringent hiring process and employee mobility strategy that truly differentiates Harbor Roofing from the rest. We hire only the best, compensate our employees fairly, and ensure that they have a vested interest in our company, and therefore a vested interest in the workmanship & care our customers receive.",,6,2020,,,https://www.linkedin.com/company/harborroofing,,,,,27.8949271,'-82.2736538,,,,
Hard Knock Roofing & Construction,400 N Ashley Dr Suite 1900,Tampa,FL,33602,United States,(813) 712-8763,https://hardknockroofing.com/,,,Roofing contractor,H.K.R specializes in providing expert roof replacement & repair services for residential and commercial properties. Contact us for a free consultation today!,,,,,,,https://www.facebook.com/157243854134915,,https://www.instagram.com/hardknockroofing,,27.947567,'-82.4604093,,,,
Hard Rock Roofing Service,306 E Tyler St,Tampa,FL,33602,United States,,,,,Roofing contractor,,,,,,,,,,,,27.9524259,'-82.4596758,,,,
Harrison Roofing & Exteriors,5008 W Linebaugh Ave,Tampa,FL,33624,United States,(727) 634-8436,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.0387567,'-82.5287179,,,,
"Hartman Roofing & Maintenance, Inc.",1039 Fl-580,Tampa,FL,33612,United States,(813) 733-0804,,,,Roofing contractor,,,,,,,,,,,,28.0337258,'-82.4706492,,,,
Hd Roofing And Solar,6016 E Columbus Dr,Tampa,FL,33619,United States,(813) 321-4751,https://hdroofers.com/,orlando@hdroofers.com,,"Roofing contractor, Construction company","HD Roofing & Solar offers residential and commercial roofing, emergency services, debris removal, demolition, and interior work. HD Roofing & Solar has assisted in the reconstruction of homes during Hurricane Matthew, Hurricane Irma, and Hurricane Michael, so we understand that these catastrophic events are devastating and we make it our utmost priority to respond in an urgent, efficient, and compassionate matter.",$7 M,47,2017,"17,176","23,238",https://www.linkedin.com/company/hdroofing,https://www.facebook.com/hdroofingandsolar,https://x.com/hdroofers,https://www.instagram.com/hdroofingandsolar,,27.9675042,'-82.3859626,Esther,Lopez,Human Resources Director,esther@hdroofers.com
Heaven Sent Construction,4016 Henderson Blvd,Tampa,FL,33629,United States,(813) 728-1458,http://www.hsc-fl.com/,fdiaz@hsc-fl.com,,"Construction company, General contractor","Heaven Sent Construction is a trusted wholesale home construction company located in Tampa Bay, FL, with over 17 years of experience. The company specializes in working with qualified investors focused on renting or selling properties and has been involved in government-affiliated affordable housing initiatives.",$656 K,3,2006,"15,152","23,236",,https://facebook.com/HeavenSentConstruction,,,,27.9294261,'-82.5103418,Francisco,Diaz,General Contractor,fdiaz@hsc-fl.com
